trackFolder,title,artist,folderIndex,trackKeyCount,IllustrationKey,IllustrationBundle,IllustrationAssetTypes,IllustrationSourceFile,IllustrationObjectName,IllustrationWidth,IllustrationHeight,IllustrationFormat,IllustrationBlurKey,IllustrationBlurBundle,IllustrationBlurAssetTypes,IllustrationBlurSourceFile,IllustrationBlurObjectName,IllustrationBlurWidth,IllustrationBlurHeight,IllustrationBlurFormat,IllustrationLowResKey,IllustrationLowResBundle,IllustrationLowResAssetTypes,IllustrationLowResSourceFile,IllustrationLowResObjectName,IllustrationLowResWidth,IllustrationLowResHeight,IllustrationLowResFormat,musicKey,musicBundle,musicAssetTypes,musicSourceFile,musicObjectName,musicWidth,musicHeight,musicFormat,musicLength,musicFrequency,musicChannels,chartEZKey,chartEZBundle,chartEZAssetTypes,chartEZSourceFile,chartEZFormatVersion,chartEZOffset,chartEZJudgeLineCount,chartEZNoteCount,chartEZBPMS,chartEZErrorVariant,chartHDKey,chartHDBundle,chartHDAssetTypes,chartHDSourceFile,chartHDFormatVersion,chartHDOffset,chartHDJudgeLineCount,chartHDNoteCount,chartHDBPMS,chartHDErrorVariant,chartINKey,chartINBundle,chartINAssetTypes,chartINSourceFile,chartINFormatVersion,chartINOffset,chartINJudgeLineCount,chartINNoteCount,chartINBPMS,chartINErrorVariant,chartATKey,chartATBundle,chartATAssetTypes,chartATSourceFile,chartATFormatVersion,chartATOffset,chartATJudgeLineCount,chartATNoteCount,chartATBPMS,chartATErrorVariant,chartLegacyKey,chartLegacyBundle,chartLegacyAssetTypes,chartLegacySourceFile,chartLegacyFormatVersion,chartLegacyOffset,chartLegacyJudgeLineCount,chartLegacyNoteCount,chartLegacyBPMS,chartLegacyErrorVariant
白と黒のバケモノ.テヅカ.0,白と黒のバケモノ,テヅカ,0,10,Assets/Tracks/白と黒のバケモノ.テヅカ.0/Illustration.jpg,f0ff19b3c88a22569683774eddcc5fac.bundle,UnityEngine.Sprite;UnityEngine.Texture2D,f0ff19b3c88a22569683774eddcc5fac.bundle,Illustration,2048,1080,3,Assets/Tracks/白と黒のバケモノ.テヅカ.0/IllustrationBlur.jpg,eae0ad38cd1c0178073aa266293a5901.bundle,UnityEngine.Sprite;UnityEngine.Texture2D,eae0ad38cd1c0178073aa266293a5901.bundle,IllustrationBlur,256,135,3,Assets/Tracks/白と黒のバケモノ.テヅカ.0/IllustrationLowRes.jpg,681e2eb9a39890e9988a71363d151453.bundle,UnityEngine.Sprite;UnityEngine.Texture2D,681e2eb9a39890e9988a71363d151453.bundle,IllustrationLowRes,512,270,3,Assets/Tracks/白と黒のバケモノ.テヅカ.0/music.wav,74c84db8ae56fb13bc6e95b8aae6db5c.bundle,UnityEngine.AudioClip,74c84db8ae56fb13bc6e95b8aae6db5c.bundle,music,,,,140.48684692382812,44100,2,Assets/Tracks/白と黒のバケモノ.テヅカ.0/Chart_EZ.json,44e042d28477c42be13dcfb1b0fd5466.bundle,UnityEngine.TextAsset,44e042d28477c42be13dcfb1b0fd5466.bundle,3,0.0,8,231,205.0,,Assets/Tracks/白と黒のバケモノ.テヅカ.0/Chart_HD.json,af16e48ceef24dd321cf974cf57b0504.bundle,UnityEngine.TextAsset,af16e48ceef24dd321cf974cf57b0504.bundle,3,0.0,8,914,205.0,,Assets/Tracks/白と黒のバケモノ.テヅカ.0/Chart_IN.json,0fccc74e7a28c55a8311b078344ca6a4.bundle,UnityEngine.TextAsset,0fccc74e7a28c55a8311b078344ca6a4.bundle,3,0.0,24,1197,205.0,,,,,,,,,,,,,,,,,,,,,
百鬼夜行.SaladSavior.0,百鬼夜行,SaladSavior,0,10,Assets/Tracks/百鬼夜行.SaladSavior.0/Illustration.jpg,05f65ae17c69fc8feaf64b97a1373656.bundle,UnityEngine.Sprite;UnityEngine.Texture2D,05f65ae17c69fc8feaf64b97a1373656.bundle,Illustration,2048,1080,3,Assets/Tracks/百鬼夜行.SaladSavior.0/IllustrationBlur.jpg,28145e9210ac6e0e691ce811268c8668.bundle,UnityEngine.Sprite;UnityEngine.Texture2D,28145e9210ac6e0e691ce811268c8668.bundle,IllustrationBlur,256,135,3,Assets/Tracks/百鬼夜行.SaladSavior.0/IllustrationLowRes.jpg,d46444a39e3ce4217c6fd986f9280355.bundle,UnityEngine.Sprite;UnityEngine.Texture2D,d46444a39e3ce4217c6fd986f9280355.bundle,IllustrationLowRes,512,270,3,Assets/Tracks/百鬼夜行.SaladSavior.0/music.wav,d6f7f467a9e14dbc7927e907e8b7081a.bundle,UnityEngine.AudioClip,d6f7f467a9e14dbc7927e907e8b7081a.bundle,music,,,,138.00625610351562,44100,2,Assets/Tracks/百鬼夜行.SaladSavior.0/Chart_EZ.json,920496fb6d4d007628f2991ac5c5c8cd.bundle,UnityEngine.TextAsset,920496fb6d4d007628f2991ac5c5c8cd.bundle,3,0.0,6,253,200.0,,Assets/Tracks/百鬼夜行.SaladSavior.0/Chart_HD.json,0ec4ea584cc4dde5501f59d3b6bd232e.bundle,UnityEngine.TextAsset,0ec4ea584cc4dde5501f59d3b6bd232e.bundle,3,0.0,10,625,200.0,,Assets/Tracks/百鬼夜行.SaladSavior.0/Chart_IN.json,7548241dd89215a2bc4fec43ebe27d85.bundle,UnityEngine.TextAsset,7548241dd89215a2bc4fec43ebe27d85.bundle,3,0.0,24,956,200.0,,,,,,,,,,,,,,,,,,,,,
盏茗.茶鸣拾贰律.0,盏茗,茶鸣拾贰律,0,10,Assets/Tracks/盏茗.茶鸣拾贰律.0/Illustration.jpg,b49f31e9abed4051e9fa8480f8e0e721.bundle,UnityEngine.Sprite;UnityEngine.Texture2D,b49f31e9abed4051e9fa8480f8e0e721.bundle,Illustration,2048,1080,3,Assets/Tracks/盏茗.茶鸣拾贰律.0/IllustrationBlur.jpg,e23e7233fc4414cf9373fc5893f959e6.bundle,UnityEngine.Sprite;UnityEngine.Texture2D,e23e7233fc4414cf9373fc5893f959e6.bundle,IllustrationBlur,256,135,3,Assets/Tracks/盏茗.茶鸣拾贰律.0/IllustrationLowRes.jpg,934a2fb09cd5162322aa2075bd3ef894.bundle,UnityEngine.Sprite;UnityEngine.Texture2D,934a2fb09cd5162322aa2075bd3ef894.bundle,IllustrationLowRes,512,270,3,Assets/Tracks/盏茗.茶鸣拾贰律.0/music.wav,339d0800499c8ba9234a3f4b3c8f85c5.bundle,UnityEngine.AudioClip,339d0800499c8ba9234a3f4b3c8f85c5.bundle,music,,,,130.07632446289062,44100,2,Assets/Tracks/盏茗.茶鸣拾贰律.0/Chart_EZ.json,3b679c7e978b7b62775b415759af05fd.bundle,UnityEngine.TextAsset,3b679c7e978b7b62775b415759af05fd.bundle,3,0.0,22,83,131.0,,Assets/Tracks/盏茗.茶鸣拾贰律.0/Chart_HD.json,b4a6b2f3350b830dda454a3d58e9f814.bundle,UnityEngine.TextAsset,b4a6b2f3350b830dda454a3d58e9f814.bundle,3,0.0,23,176,131.0,,Assets/Tracks/盏茗.茶鸣拾贰律.0/Chart_IN.json,b100ea7e6ab250009ba4e7a76d1554cd.bundle,UnityEngine.TextAsset,b100ea7e6ab250009ba4e7a76d1554cd.bundle,3,0.0,24,706,131.0,,,,,,,,,,,,,,,,,,,,,
祈-我ら神祖と共に歩む者なり-.光吉猛修VS穴山大輔VSKaiVS水野健治VS大国奏音.0,祈-我ら神祖と共に歩む者なり-,光吉猛修VS穴山大輔VSKaiVS水野健治VS大国奏音,0,11,Assets/Tracks/祈-我ら神祖と共に歩む者なり-.光吉猛修VS穴山大輔VSKaiVS水野健治VS大国奏音.0/Illustration.jpg,70329764facbd06ebdf8cbd159664580.bundle,UnityEngine.Sprite;UnityEngine.Texture2D,70329764facbd06ebdf8cbd159664580.bundle,Illustration,2048,1080,3,Assets/Tracks/祈-我ら神祖と共に歩む者なり-.光吉猛修VS穴山大輔VSKaiVS水野健治VS大国奏音.0/IllustrationBlur.jpg,11c8314138230728e71ae12677ad57be.bundle,UnityEngine.Sprite;UnityEngine.Texture2D,11c8314138230728e71ae12677ad57be.bundle,IllustrationBlur,256,135,3,Assets/Tracks/祈-我ら神祖と共に歩む者なり-.光吉猛修VS穴山大輔VSKaiVS水野健治VS大国奏音.0/IllustrationLowRes.jpg,6036273a2ecfac037fa6f56336631af4.bundle,UnityEngine.Sprite;UnityEngine.Texture2D,6036273a2ecfac037fa6f56336631af4.bundle,IllustrationLowRes,512,270,3,Assets/Tracks/祈-我ら神祖と共に歩む者なり-.光吉猛修VS穴山大輔VSKaiVS水野健治VS大国奏音.0/music.wav,dea0770c129931b5c8765762a4a08b0a.bundle,UnityEngine.AudioClip,dea0770c129931b5c8765762a4a08b0a.bundle,music,,,,178.2857208251953,44100,2,Assets/Tracks/祈-我ら神祖と共に歩む者なり-.光吉猛修VS穴山大輔VSKaiVS水野健治VS大国奏音.0/Chart_EZ.json,997fdfa7837d7b509623ce0848c05088.bundle,UnityEngine.TextAsset,997fdfa7837d7b509623ce0848c05088.bundle,3,0.0,15,666,152.0;168.75;188.0;219.0,,Assets/Tracks/祈-我ら神祖と共に歩む者なり-.光吉猛修VS穴山大輔VSKaiVS水野健治VS大国奏音.0/Chart_HD.json,890e10a54a26e446ee083501d353c0e9.bundle,UnityEngine.TextAsset,890e10a54a26e446ee083501d353c0e9.bundle,3,0.0,15,1111,152.0;168.75;188.0;219.0,,Assets/Tracks/祈-我ら神祖と共に歩む者なり-.光吉猛修VS穴山大輔VSKaiVS水野健治VS大国奏音.0/Chart_IN.json,660ae11cc2d7820079c389967f17e9ad.bundle,UnityEngine.TextAsset,660ae11cc2d7820079c389967f17e9ad.bundle,3,0.0,24,2222,219.0,,Assets/Tracks/祈-我ら神祖と共に歩む者なり-.光吉猛修VS穴山大輔VSKaiVS水野健治VS大国奏音.0/Chart_AT.json,0351e4b1b0de8d0ce1d09f00ec743769.bundle,UnityEngine.TextAsset,0351e4b1b0de8d0ce1d09f00ec743769.bundle,3,0.0,24,2222,152.0;219.0;253.125;282.0,,,,,,,,,,,
神話.PicaM2U.0,神話,PicaM2U,0,10,Assets/Tracks/神話.PicaM2U.0/Illustration.jpg,33591a8cbe7254e5fb1af2b8830de4cc.bundle,UnityEngine.Sprite;UnityEngine.Texture2D,33591a8cbe7254e5fb1af2b8830de4cc.bundle,Illustration,2048,1080,3,Assets/Tracks/神話.PicaM2U.0/IllustrationBlur.jpg,ce353f158b80bf307a845b6559b1111f.bundle,UnityEngine.Sprite;UnityEngine.Texture2D,ce353f158b80bf307a845b6559b1111f.bundle,IllustrationBlur,256,135,3,Assets/Tracks/神話.PicaM2U.0/IllustrationLowRes.jpg,9aefbd650d7860bcd12c198d46243e39.bundle,UnityEngine.Sprite;UnityEngine.Texture2D,9aefbd650d7860bcd12c198d46243e39.bundle,IllustrationLowRes,512,270,3,Assets/Tracks/神話.PicaM2U.0/music.wav,da13e34cd203c79ab19169faa1b501c1.bundle,UnityEngine.AudioClip,da13e34cd203c79ab19169faa1b501c1.bundle,music,,,,142.17176818847656,44100,2,Assets/Tracks/神話.PicaM2U.0/Chart_EZ.json,280ca1fe3f66c72e2d9a09ee0f29990e.bundle,UnityEngine.TextAsset,280ca1fe3f66c72e2d9a09ee0f29990e.bundle,3,0.0,5,289,130.0,,Assets/Tracks/神話.PicaM2U.0/Chart_HD.json,7d9dcb716e2fd32f7e471952258f0853.bundle,UnityEngine.TextAsset,7d9dcb716e2fd32f7e471952258f0853.bundle,3,0.0,21,433,130.0,,Assets/Tracks/神話.PicaM2U.0/Chart_IN.json,8cc8550ae1135d1df7c00123b5a1bb6c.bundle,UnityEngine.TextAsset,8cc8550ae1135d1df7c00123b5a1bb6c.bundle,3,0.0,24,735,130.0,,,,,,,,,,,,,,,,,,,,,
聖夜讃歌.A39沙包P.0,聖夜讃歌,A39沙包P,0,10,Assets/Tracks/聖夜讃歌.A39沙包P.0/Illustration.jpg,874b9304c6300144775d928cb43b5388.bundle,UnityEngine.Sprite;UnityEngine.Texture2D,874b9304c6300144775d928cb43b5388.bundle,Illustration,2048,1080,3,Assets/Tracks/聖夜讃歌.A39沙包P.0/IllustrationBlur.jpg,4b83dcc74b48b86ffcf19938d9c3492f.bundle,UnityEngine.Sprite;UnityEngine.Texture2D,4b83dcc74b48b86ffcf19938d9c3492f.bundle,IllustrationBlur,256,135,3,Assets/Tracks/聖夜讃歌.A39沙包P.0/IllustrationLowRes.jpg,cab4ffdcdb01f9c5c362af4804d1ecec.bundle,UnityEngine.Sprite;UnityEngine.Texture2D,cab4ffdcdb01f9c5c362af4804d1ecec.bundle,IllustrationLowRes,512,270,3,Assets/Tracks/聖夜讃歌.A39沙包P.0/music.wav,6c7133ba36d5b332e6129449d1b45b40.bundle,UnityEngine.AudioClip,6c7133ba36d5b332e6129449d1b45b40.bundle,music,,,,186.50355529785156,44100,2,Assets/Tracks/聖夜讃歌.A39沙包P.0/Chart_EZ.json,bda3a017a16f1c77754fa28d48d7f311.bundle,UnityEngine.TextAsset,bda3a017a16f1c77754fa28d48d7f311.bundle,3,0.0,20,402,175.0,,Assets/Tracks/聖夜讃歌.A39沙包P.0/Chart_HD.json,a32eece1e5558ccc23269af2d4271235.bundle,UnityEngine.TextAsset,a32eece1e5558ccc23269af2d4271235.bundle,3,0.0,20,593,175.0,,Assets/Tracks/聖夜讃歌.A39沙包P.0/Chart_IN.json,b8ee89b98c924ae25abcd3f0d5ddfeae.bundle,UnityEngine.TextAsset,b8ee89b98c924ae25abcd3f0d5ddfeae.bundle,3,0.0,24,1339,175.0,,,,,,,,,,,,,,,,,,,,,
華灯爱.闫东炜.0,華灯爱,闫东炜,0,10,Assets/Tracks/華灯爱.闫东炜.0/Illustration.jpg,868bab1439bb028f17319d93aa9da99b.bundle,UnityEngine.Sprite;UnityEngine.Texture2D,868bab1439bb028f17319d93aa9da99b.bundle,Illustration,2048,1080,3,Assets/Tracks/華灯爱.闫东炜.0/IllustrationBlur.jpg,cd91d7df503ed75da2992bf5502afc70.bundle,UnityEngine.Sprite;UnityEngine.Texture2D,cd91d7df503ed75da2992bf5502afc70.bundle,IllustrationBlur,256,135,3,Assets/Tracks/華灯爱.闫东炜.0/IllustrationLowRes.jpg,898650cdea622322cff8942be8e196b0.bundle,UnityEngine.Sprite;UnityEngine.Texture2D,898650cdea622322cff8942be8e196b0.bundle,IllustrationLowRes,512,270,3,Assets/Tracks/華灯爱.闫东炜.0/music.wav,88dbf35928c04f1b625bdb50e0a4a263.bundle,UnityEngine.AudioClip,88dbf35928c04f1b625bdb50e0a4a263.bundle,music,,,,114.50485229492188,44100,2,Assets/Tracks/華灯爱.闫东炜.0/Chart_EZ.json,eb7b87c283ed24f17bc564359757e874.bundle,UnityEngine.TextAsset,eb7b87c283ed24f17bc564359757e874.bundle,3,0.0,15,312,120.0,,Assets/Tracks/華灯爱.闫东炜.0/Chart_HD.json,d37b8f4d352845c22bede2019318a573.bundle,UnityEngine.TextAsset,d37b8f4d352845c22bede2019318a573.bundle,3,0.0,15,357,120.0,,Assets/Tracks/華灯爱.闫东炜.0/Chart_IN.json,860923bff281ca0f757e3f4b78e7d6bf.bundle,UnityEngine.TextAsset,860923bff281ca0f757e3f4b78e7d6bf.bundle,3,0.0,24,520,120.0,,,,,,,,,,,,,,,,,,,,,
萤火虫の怨.闫东炜.0,萤火虫の怨,闫东炜,0,10,Assets/Tracks/萤火虫の怨.闫东炜.0/Illustration.jpg,905269b764399d3a129d31ca3b5714f0.bundle,UnityEngine.Sprite;UnityEngine.Texture2D,905269b764399d3a129d31ca3b5714f0.bundle,Illustration,2048,1080,3,Assets/Tracks/萤火虫の怨.闫东炜.0/IllustrationBlur.jpg,4a3a602367fe3bd8fdeabd54a1aeeb85.bundle,UnityEngine.Sprite;UnityEngine.Texture2D,4a3a602367fe3bd8fdeabd54a1aeeb85.bundle,IllustrationBlur,256,135,3,Assets/Tracks/萤火虫の怨.闫东炜.0/IllustrationLowRes.jpg,30ea9b0a0bfdac54a080e533235463d8.bundle,UnityEngine.Sprite;UnityEngine.Texture2D,30ea9b0a0bfdac54a080e533235463d8.bundle,IllustrationLowRes,512,270,3,Assets/Tracks/萤火虫の怨.闫东炜.0/music.wav,dbd3066237181f0dc1b40ee6ed0b322b.bundle,UnityEngine.AudioClip,dbd3066237181f0dc1b40ee6ed0b322b.bundle,music,,,,158.45152282714844,44100,2,Assets/Tracks/萤火虫の怨.闫东炜.0/Chart_EZ.json,91d9d54070162ff5cc3b56c140abf81a.bundle,UnityEngine.TextAsset,91d9d54070162ff5cc3b56c140abf81a.bundle,3,0.0,1,245,200.0,,Assets/Tracks/萤火虫の怨.闫东炜.0/Chart_HD.json,07c19e1d68359df0f81ec04fec340ce1.bundle,UnityEngine.TextAsset,07c19e1d68359df0f81ec04fec340ce1.bundle,3,0.0,1,746,200.0,,Assets/Tracks/萤火虫の怨.闫东炜.0/Chart_IN.json,e0e5c4f0859cf26f9a4e5d54b31ae8d5.bundle,UnityEngine.TextAsset,e0e5c4f0859cf26f9a4e5d54b31ae8d5.bundle,3,0.0,5,885,200.0,,,,,,,,,,,,,,,,,,,,,
蝎虎天体Lacertid.CreamvsDaily天利.0,蝎虎天体Lacertid,CreamvsDaily天利,0,10,Assets/Tracks/蝎虎天体Lacertid.CreamvsDaily天利.0/Illustration.jpg,ce767d2caa292062bfc773b37cb1a93e.bundle,UnityEngine.Sprite;UnityEngine.Texture2D,ce767d2caa292062bfc773b37cb1a93e.bundle,Illustration,2048,1080,3,Assets/Tracks/蝎虎天体Lacertid.CreamvsDaily天利.0/IllustrationBlur.jpg,bf9bbce38c8ae60a4d758f2adbc8beb9.bundle,UnityEngine.Sprite;UnityEngine.Texture2D,bf9bbce38c8ae60a4d758f2adbc8beb9.bundle,IllustrationBlur,256,135,3,Assets/Tracks/蝎虎天体Lacertid.CreamvsDaily天利.0/IllustrationLowRes.jpg,8d8e2c8b32117513088218b85e959da5.bundle,UnityEngine.Sprite;UnityEngine.Texture2D,8d8e2c8b32117513088218b85e959da5.bundle,IllustrationLowRes,512,270,3,Assets/Tracks/蝎虎天体Lacertid.CreamvsDaily天利.0/music.wav,e3634c6b57d38e9a238b7d9013da1a48.bundle,UnityEngine.AudioClip,e3634c6b57d38e9a238b7d9013da1a48.bundle,music,,,,143.87661743164062,44100,2,Assets/Tracks/蝎虎天体Lacertid.CreamvsDaily天利.0/Chart_EZ.json,40378874c571d6ac0e1efe1e49ca182a.bundle,UnityEngine.TextAsset,40378874c571d6ac0e1efe1e49ca182a.bundle,3,0.0,10,273,220.0,,Assets/Tracks/蝎虎天体Lacertid.CreamvsDaily天利.0/Chart_HD.json,d9a580a9fa54adb591c4377226364d37.bundle,UnityEngine.TextAsset,d9a580a9fa54adb591c4377226364d37.bundle,3,0.0,10,596,220.0,,Assets/Tracks/蝎虎天体Lacertid.CreamvsDaily天利.0/Chart_IN.json,e036a81c351e700e3fda8ca4dec887d0.bundle,UnityEngine.TextAsset,e036a81c351e700e3fda8ca4dec887d0.bundle,3,0.0,20,1238,220.0,,,,,,,,,,,,,,,,,,,,,
贝多芬祝福BeethovenBlessing.Nauts.0,贝多芬祝福BeethovenBlessing,Nauts,0,10,Assets/Tracks/贝多芬祝福BeethovenBlessing.Nauts.0/Illustration.jpg,dec60d1a4903bc9cfdd2156a43908991.bundle,UnityEngine.Sprite;UnityEngine.Texture2D,dec60d1a4903bc9cfdd2156a43908991.bundle,Illustration,2048,1080,3,Assets/Tracks/贝多芬祝福BeethovenBlessing.Nauts.0/IllustrationBlur.jpg,0346140741c62ef259fa0026be1c37d1.bundle,UnityEngine.Sprite;UnityEngine.Texture2D,0346140741c62ef259fa0026be1c37d1.bundle,IllustrationBlur,256,135,3,Assets/Tracks/贝多芬祝福BeethovenBlessing.Nauts.0/IllustrationLowRes.jpg,74b30ee75e0b2aef12d2014a97cdfdbc.bundle,UnityEngine.Sprite;UnityEngine.Texture2D,74b30ee75e0b2aef12d2014a97cdfdbc.bundle,IllustrationLowRes,512,270,3,Assets/Tracks/贝多芬祝福BeethovenBlessing.Nauts.0/music.wav,1149928a35d0267a4769a86be77a11cc.bundle,UnityEngine.AudioClip,1149928a35d0267a4769a86be77a11cc.bundle,music,,,,133.41177368164062,44100,2,Assets/Tracks/贝多芬祝福BeethovenBlessing.Nauts.0/Chart_EZ.json,0bf84bbb1105b82f78bc2fd9a167fef4.bundle,UnityEngine.TextAsset,0bf84bbb1105b82f78bc2fd9a167fef4.bundle,3,0.0,5,301,170.0,,Assets/Tracks/贝多芬祝福BeethovenBlessing.Nauts.0/Chart_HD.json,9c3b005a00654a92fa2f06853fa15ee8.bundle,UnityEngine.TextAsset,9c3b005a00654a92fa2f06853fa15ee8.bundle,3,0.0,11,445,170.0,,Assets/Tracks/贝多芬祝福BeethovenBlessing.Nauts.0/Chart_IN.json,eff19da99ff7f4095e2d057646553c35.bundle,UnityEngine.TextAsset,eff19da99ff7f4095e2d057646553c35.bundle,3,0.0,24,913,170.0,,,,,,,,,,,,,,,,,,,,,
重生.姜米條.0,重生,姜米條,0,10,Assets/Tracks/重生.姜米條.0/Illustration.jpg,be66864e1e73bb421eba25bebbeb6228.bundle,UnityEngine.Sprite;UnityEngine.Texture2D,be66864e1e73bb421eba25bebbeb6228.bundle,Illustration,2048,1080,3,Assets/Tracks/重生.姜米條.0/IllustrationBlur.jpg,73d50fe8cae8d59cb41b2f4178a45844.bundle,UnityEngine.Sprite;UnityEngine.Texture2D,73d50fe8cae8d59cb41b2f4178a45844.bundle,IllustrationBlur,256,135,3,Assets/Tracks/重生.姜米條.0/IllustrationLowRes.jpg,7061ad6907264650875fc78520eefe9e.bundle,UnityEngine.Sprite;UnityEngine.Texture2D,7061ad6907264650875fc78520eefe9e.bundle,IllustrationLowRes,512,270,3,Assets/Tracks/重生.姜米條.0/music.wav,c438dad16be6c2da862d69ee69e3101f.bundle,UnityEngine.AudioClip,c438dad16be6c2da862d69ee69e3101f.bundle,music,,,,143.39743041992188,48000,2,Assets/Tracks/重生.姜米條.0/Chart_EZ.json,c19a6bd99e61de62f4fd643b68b7ec55.bundle,UnityEngine.TextAsset,c19a6bd99e61de62f4fd643b68b7ec55.bundle,3,0.0,3,354,195.0,,Assets/Tracks/重生.姜米條.0/Chart_HD.json,ecfc7b2d06cbbed97350ab786c85c32d.bundle,UnityEngine.TextAsset,ecfc7b2d06cbbed97350ab786c85c32d.bundle,3,0.0,4,650,195.0,,Assets/Tracks/重生.姜米條.0/Chart_IN.json,194f8eb5f2682d3307aad7ccc9b8a428.bundle,UnityEngine.TextAsset,194f8eb5f2682d3307aad7ccc9b8a428.bundle,3,0.0,19,900,195.0,,,,,,,,,,,,,,,,,,,,,
雪降りメリクリ.A39.0,雪降りメリクリ,A39,0,10,Assets/Tracks/雪降りメリクリ.A39.0/Illustration.jpg,e8da5d8619a809ff9758c07772f697f3.bundle,UnityEngine.Sprite;UnityEngine.Texture2D,e8da5d8619a809ff9758c07772f697f3.bundle,Illustration,2048,1080,3,Assets/Tracks/雪降りメリクリ.A39.0/IllustrationBlur.jpg,d6e93237cccbab6064e97528fc8e3c5d.bundle,UnityEngine.Sprite;UnityEngine.Texture2D,d6e93237cccbab6064e97528fc8e3c5d.bundle,IllustrationBlur,256,135,3,Assets/Tracks/雪降りメリクリ.A39.0/IllustrationLowRes.jpg,213f386ce67f5784c528e490b05271c7.bundle,UnityEngine.Sprite;UnityEngine.Texture2D,213f386ce67f5784c528e490b05271c7.bundle,IllustrationLowRes,512,270,3,Assets/Tracks/雪降りメリクリ.A39.0/music.wav,d43a599b81e8b8b9976a177d1ee18090.bundle,UnityEngine.AudioClip,d43a599b81e8b8b9976a177d1ee18090.bundle,music,,,,158.02195739746094,44100,2,Assets/Tracks/雪降りメリクリ.A39.0/Chart_EZ.json,c02fe7a8ffcfd8b7d8d6cd834fd7e381.bundle,UnityEngine.TextAsset,c02fe7a8ffcfd8b7d8d6cd834fd7e381.bundle,3,0.0,9,316,180.0,,Assets/Tracks/雪降りメリクリ.A39.0/Chart_HD.json,b4099dcf8dfa80dc06c97b6066a88da2.bundle,UnityEngine.TextAsset,b4099dcf8dfa80dc06c97b6066a88da2.bundle,3,0.0,9,559,180.0,,Assets/Tracks/雪降りメリクリ.A39.0/Chart_IN.json,a89c43ce00ec5b7d03c41ec519cd4931.bundle,UnityEngine.TextAsset,a89c43ce00ec5b7d03c41ec519cd4931.bundle,3,0.0,18,939,180.0,,,,,,,,,,,,,,,,,,,,,
雪降り雪が降っている.AiSSw夜輪ft結月ゆかり.0,雪降り雪が降っている,AiSSw夜輪ft結月ゆかり,0,11,Assets/Tracks/雪降り雪が降っている.AiSSw夜輪ft結月ゆかり.0/Illustration.jpg,ad491432b683cd87d9f5fbc99dc4513f.bundle,UnityEngine.Sprite;UnityEngine.Texture2D,ad491432b683cd87d9f5fbc99dc4513f.bundle,Illustration,2048,1080,3,Assets/Tracks/雪降り雪が降っている.AiSSw夜輪ft結月ゆかり.0/IllustrationBlur.jpg,0eb1c1b982d3d125bc14f3028b10e96c.bundle,UnityEngine.Sprite;UnityEngine.Texture2D,0eb1c1b982d3d125bc14f3028b10e96c.bundle,IllustrationBlur,256,135,3,Assets/Tracks/雪降り雪が降っている.AiSSw夜輪ft結月ゆかり.0/IllustrationLowRes.jpg,770a76481f268a0c4d0f5568b89e06c7.bundle,UnityEngine.Sprite;UnityEngine.Texture2D,770a76481f268a0c4d0f5568b89e06c7.bundle,IllustrationLowRes,512,270,3,Assets/Tracks/雪降り雪が降っている.AiSSw夜輪ft結月ゆかり.0/music.wav,42931c81c4ac65c375799dd7996390e0.bundle,UnityEngine.AudioClip,42931c81c4ac65c375799dd7996390e0.bundle,music,,,,149.23077392578125,48000,2,Assets/Tracks/雪降り雪が降っている.AiSSw夜輪ft結月ゆかり.0/Chart_EZ.json,811ed110bbd0e8fb9daddf449a575bc4.bundle,UnityEngine.TextAsset,811ed110bbd0e8fb9daddf449a575bc4.bundle,3,0.0,4,111,156.0,,Assets/Tracks/雪降り雪が降っている.AiSSw夜輪ft結月ゆかり.0/Chart_HD.json,7a57e5b9914ed1e3f0de1b9ec537cdc1.bundle,UnityEngine.TextAsset,7a57e5b9914ed1e3f0de1b9ec537cdc1.bundle,3,0.0,5,364,156.0,,Assets/Tracks/雪降り雪が降っている.AiSSw夜輪ft結月ゆかり.0/Chart_IN.json,eeae0ffb89745841ba9f2410504eaee5.bundle,UnityEngine.TextAsset,eeae0ffb89745841ba9f2410504eaee5.bundle,3,0.0,23,429,234.0,,Assets/Tracks/雪降り雪が降っている.AiSSw夜輪ft結月ゆかり.0/Chart_AT.json,302abe316048e7e0be07433beeb2ace4.bundle,UnityEngine.TextAsset,302abe316048e7e0be07433beeb2ace4.bundle,3,0.0,24,531,156.0,,,,,,,,,,,
