trackFolder,trackPath,trackKey,sourceIdentityCandidate,identityConfidence,sourceTitle,sourceArtist,indexRaw,artworkRoleCandidate,trackArtworkStatus,IllustrationPath,IllustrationBundle,IllustrationSourceBundlePath,IllustrationObjectPathId,IllustrationObjectName,IllustrationWidth,IllustrationHeight,IllustrationFormat,IllustrationDecodedPixelSha256,IllustrationNormalizedRGBHash,IllustrationReadStatus,IllustrationReadError,IllustrationBlurPath,IllustrationBlurBundle,IllustrationBlurSourceBundlePath,IllustrationBlurObjectPathId,IllustrationBlurObjectName,IllustrationBlurWidth,IllustrationBlurHeight,IllustrationBlurFormat,IllustrationBlurDecodedPixelSha256,IllustrationBlurNormalizedRGBHash,IllustrationBlurReadStatus,IllustrationBlurReadError,IllustrationLowResPath,IllustrationLowResBundle,IllustrationLowResSourceBundlePath,IllustrationLowResObjectPathId,IllustrationLowResObjectName,IllustrationLowResWidth,IllustrationLowResHeight,IllustrationLowResFormat,IllustrationLowResDecodedPixelSha256,IllustrationLowResNormalizedRGBHash,IllustrationLowResReadStatus,IllustrationLowResReadError,musicKey,chartEZKey,chartEZStatus,chartEZErrorVariant,chartHDKey,chartHDStatus,chartHDErrorVariant,chartINKey,chartINStatus,chartINErrorVariant,chartATKey,chartATStatus,chartATErrorVariant,chartLegacyKey,chartLegacyStatus,chartLegacyErrorVariant,specialEvidence
Orthodox.tokiwa.0,Assets/Tracks/Orthodox.tokiwa.0/,Assets/Tracks/Orthodox.tokiwa.0/Illustration.jpg,phigros:trackpath=Assets/Tracks/Orthodox.tokiwa.0/,medium,Orthodox,tokiwa,0,regular-track,current-primary-illustration,Assets/Tracks/Orthodox.tokiwa.0/Illustration.jpg,66a624985c718f131685b94fd4a2524c.bundle,assets/aa/Android/66a624985c718f131685b94fd4a2524c.bundle,-7330495988969797124,Illustration,2048,1080,Texture2D-decoded-RGB,aea193811c066f442691591e94ccf2827e695a8faa2cf14fa41def1b990b7544,579278ea9e649635783bea207dde44fb6f53d8136bfdd6adb021b15b89de0078,read,,Assets/Tracks/Orthodox.tokiwa.0/IllustrationBlur.jpg,f39a4c8be9cbc27dc23c4a5ce9c41900.bundle,assets/aa/Android/f39a4c8be9cbc27dc23c4a5ce9c41900.bundle,-7905627608446243246,IllustrationBlur,256,135,Texture2D-decoded-RGB,a86ae527465a2e3f7ac74671961b64af5b1deed58523eb86eeb146c346cf469d,46c4dbd75f2a5e51b977dab09c6bcb5d90a14d738b60e7bd7cae2495310fee6f,read,,Assets/Tracks/Orthodox.tokiwa.0/IllustrationLowRes.jpg,0e9b8f5c403fa2dd599e148f33440ebe.bundle,assets/aa/Android/0e9b8f5c403fa2dd599e148f33440ebe.bundle,-4266447474638692956,IllustrationLowRes,512,270,Texture2D-decoded-RGB,3e2756fe30ab247477f6f8eaa40dce02bf8f57d11196bbfa84f4ae2d12871e78,d5b206886bb95d1d8f54e53d20800df094b8a895be9991c5ffa8001ecfb2ca3d,read,,Assets/Tracks/Orthodox.tokiwa.0/music.wav,Assets/Tracks/Orthodox.tokiwa.0/Chart_EZ.json,structurally-nonempty,,Assets/Tracks/Orthodox.tokiwa.0/Chart_HD.json,structurally-nonempty,,Assets/Tracks/Orthodox.tokiwa.0/Chart_IN.json,structurally-nonempty,,,absent,,,absent,,
PANICPARADISE.DJSHIONY.0,Assets/Tracks/PANICPARADISE.DJSHIONY.0/,Assets/Tracks/PANICPARADISE.DJSHIONY.0/Illustration.jpg,phigros:trackpath=Assets/Tracks/PANICPARADISE.DJSHIONY.0/,medium,PANICPARADISE,DJSHIONY,0,regular-track,current-primary-illustration,Assets/Tracks/PANICPARADISE.DJSHIONY.0/Illustration.jpg,115996522d75980c106d996a95be9202.bundle,assets/aa/Android/115996522d75980c106d996a95be9202.bundle,6636190338646451304,Illustration,2048,1080,Texture2D-decoded-RGB,6fa9c4591b7e76a75ec6e65328dd15f28ec5dcc86bc076e93108120bacad2322,e33c0b665ca1df9353f96c16ff34ec0dc921e145528a2cfc5fbfe0c00989a1f7,read,,Assets/Tracks/PANICPARADISE.DJSHIONY.0/IllustrationBlur.jpg,ab0d82991c1fec2cb8d11ca2a8ea9bbf.bundle,assets/aa/Android/ab0d82991c1fec2cb8d11ca2a8ea9bbf.bundle,1871494619021069962,IllustrationBlur,256,135,Texture2D-decoded-RGB,e434d1126081dd7845eb0d2682813b2b0b7649ba87e21005f5d6d55ad0b8361c,3afa3fc9d7b8b36044f4ccc5433aeed9e685596fe0bde2b6953b2dcc1c26af15,read,,Assets/Tracks/PANICPARADISE.DJSHIONY.0/IllustrationLowRes.jpg,0a15956daeacae406428321aac76f9bd.bundle,assets/aa/Android/0a15956daeacae406428321aac76f9bd.bundle,257235716623358061,IllustrationLowRes,512,270,Texture2D-decoded-RGB,617180bf4b391b14b70d3e86f31844af16aec1b31c2726855585521b5b684de2,9356e25e1a1e5f974d560631c6cdf4dfc5a8f55b51030bf008f975e1484e6d5f,read,,Assets/Tracks/PANICPARADISE.DJSHIONY.0/music.wav,Assets/Tracks/PANICPARADISE.DJSHIONY.0/Chart_EZ.json,structurally-nonempty,,Assets/Tracks/PANICPARADISE.DJSHIONY.0/Chart_HD.json,structurally-nonempty,,Assets/Tracks/PANICPARADISE.DJSHIONY.0/Chart_IN.json,structurally-nonempty,,Assets/Tracks/PANICPARADISE.DJSHIONY.0/Chart_AT.json,structurally-nonempty,,,absent,,
PRAGMATISMRESURRECTION.Laur.0,Assets/Tracks/PRAGMATISMRESURRECTION.Laur.0/,Assets/Tracks/PRAGMATISMRESURRECTION.Laur.0/Illustration.jpg,phigros:trackpath=Assets/Tracks/PRAGMATISMRESURRECTION.Laur.0/,medium,PRAGMATISMRESURRECTION,Laur,0,regular-track,current-primary-illustration,Assets/Tracks/PRAGMATISMRESURRECTION.Laur.0/Illustration.jpg,fae534b14f35cd5098dd5635a26cd0ae.bundle,assets/aa/Android/fae534b14f35cd5098dd5635a26cd0ae.bundle,-3385285672784529655,Illustration,2048,1080,Texture2D-decoded-RGB,e7b6d6fe79a5d93c8e8ff646647bd478bcc6bd8256aab51edb3034c828bcd973,7d790468d1ec86f6817daae9f4c08fe844978ec0b0c3d3a370afb82c372d6823,read,,Assets/Tracks/PRAGMATISMRESURRECTION.Laur.0/IllustrationBlur.jpg,101fa72d013f0dadf3ae0666b03323b9.bundle,assets/aa/Android/101fa72d013f0dadf3ae0666b03323b9.bundle,-6742115711419026585,IllustrationBlur,256,135,Texture2D-decoded-RGB,ba1a9ce02661b243741057073a85ed998f01927a72a8fbd7b9af80aa42f4f502,fa0d67e9bc3040421e6fb2090c7267349172b8cf2fe274d23284f18e5f3913ae,read,,Assets/Tracks/PRAGMATISMRESURRECTION.Laur.0/IllustrationLowRes.jpg,db9e127cc398179afc03cf0e4fdf3398.bundle,assets/aa/Android/db9e127cc398179afc03cf0e4fdf3398.bundle,8973861247680839161,IllustrationLowRes,512,270,Texture2D-decoded-RGB,c43a6769a86be527285f015dc54002f1e86d92c7c7769f848c0897e36b46b773,38e512d05d0d566494f6042337eaa057e7b776631a1167779dbc371b8ed5116a,read,,Assets/Tracks/PRAGMATISMRESURRECTION.Laur.0/music.wav,Assets/Tracks/PRAGMATISMRESURRECTION.Laur.0/Chart_EZ.json,structurally-nonempty,,Assets/Tracks/PRAGMATISMRESURRECTION.Laur.0/Chart_HD.json,structurally-nonempty,,Assets/Tracks/PRAGMATISMRESURRECTION.Laur.0/Chart_IN.json,structurally-nonempty,,Assets/Tracks/PRAGMATISMRESURRECTION.Laur.0/Chart_AT.json,structurally-nonempty,,,absent,,
PRAW.Bluewind.0,Assets/Tracks/PRAW.Bluewind.0/,Assets/Tracks/PRAW.Bluewind.0/Illustration.jpg,phigros:trackpath=Assets/Tracks/PRAW.Bluewind.0/,medium,PRAW,Bluewind,0,regular-track,current-primary-illustration,Assets/Tracks/PRAW.Bluewind.0/Illustration.jpg,67fff5b738266502b169fa6264874fee.bundle,assets/aa/Android/67fff5b738266502b169fa6264874fee.bundle,820679373320958560,Illustration,2048,1080,Texture2D-decoded-RGB,10d75c4f918f1ff141e419c89aa54b82dbd8561fe6e60bfa473c9f2d4bb66e13,5782cf4f78d87d9c04ad5ae4d9eacf7553d2154936ad9309e5f3f1ba637daae5,read,,Assets/Tracks/PRAW.Bluewind.0/IllustrationBlur.jpg,77c5928245cf84cac5a02c289b59cc5a.bundle,assets/aa/Android/77c5928245cf84cac5a02c289b59cc5a.bundle,3808271880161723636,IllustrationBlur,256,135,Texture2D-decoded-RGB,25855a4ee9beddc894aacd693d8eb1670a970e253153dc5f0bc1309e99d9db19,9f48b03bab33293803f819f61a32d82ebbfd40fe530fec21c94b4f59c3725604,read,,Assets/Tracks/PRAW.Bluewind.0/IllustrationLowRes.jpg,922c232b4309d85f5d8db9cc57a26745.bundle,assets/aa/Android/922c232b4309d85f5d8db9cc57a26745.bundle,-6516761974154077444,IllustrationLowRes,512,270,Texture2D-decoded-RGB,1ac2108f0842d050915bb032d0f67aa02f7a23755deff34ee51bdb0042245bb0,56d06ea798017b331fb6e088fad4482e12d76781d35aee310db4fa767b0fbab7,read,,Assets/Tracks/PRAW.Bluewind.0/music.wav,Assets/Tracks/PRAW.Bluewind.0/Chart_EZ.json,structurally-nonempty,,Assets/Tracks/PRAW.Bluewind.0/Chart_HD.json,structurally-nonempty,,Assets/Tracks/PRAW.Bluewind.0/Chart_IN.json,structurally-nonempty,,,absent,,,absent,,
Palescreen.WyvernPfeatMadol.0,Assets/Tracks/Palescreen.WyvernPfeatMadol.0/,Assets/Tracks/Palescreen.WyvernPfeatMadol.0/Illustration.jpg,phigros:trackpath=Assets/Tracks/Palescreen.WyvernPfeatMadol.0/,medium,Palescreen,WyvernPfeatMadol,0,regular-track,current-primary-illustration,Assets/Tracks/Palescreen.WyvernPfeatMadol.0/Illustration.jpg,2449168df86936f4b6c674cc59d80192.bundle,assets/aa/Android/2449168df86936f4b6c674cc59d80192.bundle,6945193745100443233,Illustration,2048,1080,Texture2D-decoded-RGB,fc5853a1fdfc6ac67448eb9b77c311e77a3b27cd9d31a64b822dc8bbf57aa952,82f04cdb44482a6292ec50866742f5da0b372b580a1a16f965889deee7843181,read,,Assets/Tracks/Palescreen.WyvernPfeatMadol.0/IllustrationBlur.jpg,175a929bd80580ea841969f4c879a2a9.bundle,assets/aa/Android/175a929bd80580ea841969f4c879a2a9.bundle,5818891421432726472,IllustrationBlur,256,135,Texture2D-decoded-RGB,8721cd8a2c7e467ca8bbbf188afae8f2a5ac51328d379966f75638160702ef40,eeb81cb64af0b981a1fd9ba316626827f1b65bc88e5c1c9a954d4828acbe4026,read,,Assets/Tracks/Palescreen.WyvernPfeatMadol.0/IllustrationLowRes.jpg,d4b85b48a3165c5e17f9271fff470d78.bundle,assets/aa/Android/d4b85b48a3165c5e17f9271fff470d78.bundle,-4030976732336604060,IllustrationLowRes,512,270,Texture2D-decoded-RGB,5d23e0cf86e95d4c9a8d3cec82d37004aa4ccbdf1355beff75ecf3b342646cc1,327d40a6d84a38329125d080c05acb63a85084b0dd50507330d65b296bd13856,read,,Assets/Tracks/Palescreen.WyvernPfeatMadol.0/music.wav,Assets/Tracks/Palescreen.WyvernPfeatMadol.0/Chart_EZ.json,structurally-nonempty,,Assets/Tracks/Palescreen.WyvernPfeatMadol.0/Chart_HD.json,structurally-nonempty,,Assets/Tracks/Palescreen.WyvernPfeatMadol.0/Chart_IN.json,structurally-nonempty,,,absent,,,absent,,
ParallelRetrogressionGameVer.Tetrajectory.0,Assets/Tracks/ParallelRetrogressionGameVer.Tetrajectory.0/,Assets/Tracks/ParallelRetrogressionGameVer.Tetrajectory.0/Illustration.jpg,phigros:trackpath=Assets/Tracks/ParallelRetrogressionGameVer.Tetrajectory.0/,medium,ParallelRetrogressionGameVer,Tetrajectory,0,regular-track,current-primary-illustration,Assets/Tracks/ParallelRetrogressionGameVer.Tetrajectory.0/Illustration.jpg,c827aa85cf5529ea335fbc238c4375f1.bundle,assets/aa/Android/c827aa85cf5529ea335fbc238c4375f1.bundle,5091725089125999936,Illustration,2048,1080,Texture2D-decoded-RGB,ceae77b16b0b8993cefd02ba57da21c8d9dfed2001a61504effae13adf8ef258,42a08662b40380fef524c16574a38314130ce8dc70b982eeec0d9f30ed826176,read,,Assets/Tracks/ParallelRetrogressionGameVer.Tetrajectory.0/IllustrationBlur.jpg,41fe41f6662fdd4a5a64f653bfda9a05.bundle,assets/aa/Android/41fe41f6662fdd4a5a64f653bfda9a05.bundle,-4151006496453911594,IllustrationBlur,256,135,Texture2D-decoded-RGB,3a5fd08ddfdd2e4f464fc55fcc3308663480afd90311e8ec2ad44f640aa86bdc,0375e0183764b4a87dfd5ee9b19676976fe63d30250ee044d844c151633d1dc0,read,,Assets/Tracks/ParallelRetrogressionGameVer.Tetrajectory.0/IllustrationLowRes.jpg,c1a54b4d06df60152843f3c087dcacfb.bundle,assets/aa/Android/c1a54b4d06df60152843f3c087dcacfb.bundle,6477896874521762493,IllustrationLowRes,512,270,Texture2D-decoded-RGB,0cf91628168db5db7fc610c3e225b447e8d07fe64e73fc83d355966bf8d83ebc,b7150901c2865129560b74bb1f06f283a9757ff19fb871bf621b2d1376543af3,read,,Assets/Tracks/ParallelRetrogressionGameVer.Tetrajectory.0/music.wav,Assets/Tracks/ParallelRetrogressionGameVer.Tetrajectory.0/Chart_EZ.json,structurally-nonempty,,Assets/Tracks/ParallelRetrogressionGameVer.Tetrajectory.0/Chart_HD.json,structurally-nonempty,,Assets/Tracks/ParallelRetrogressionGameVer.Tetrajectory.0/Chart_IN.json,structurally-nonempty,,,absent,,,absent,,
PixelRebelz.Normal1zer.0,Assets/Tracks/PixelRebelz.Normal1zer.0/,Assets/Tracks/PixelRebelz.Normal1zer.0/Illustration.jpg,phigros:trackpath=Assets/Tracks/PixelRebelz.Normal1zer.0/,medium,PixelRebelz,Normal1zer,0,regular-track,current-primary-illustration,Assets/Tracks/PixelRebelz.Normal1zer.0/Illustration.jpg,42bebf591ad3ac0e3f66e0cef209b32f.bundle,assets/aa/Android/42bebf591ad3ac0e3f66e0cef209b32f.bundle,-2100705136600781639,Illustration,2048,1080,Texture2D-decoded-RGB,434ead51d03866e1bba52602231f30321619688d83f0d7094752f6c339ac7c45,a579121b9f4b0e91e806a33e86faff6562d30b0fb461d21ce7616960e07a68c5,read,,Assets/Tracks/PixelRebelz.Normal1zer.0/IllustrationBlur.jpg,10c0cc241f80242f117b8c4c05db9042.bundle,assets/aa/Android/10c0cc241f80242f117b8c4c05db9042.bundle,-6427419427174120504,IllustrationBlur,256,135,Texture2D-decoded-RGB,581b92478d82c6048fa9f737c952cec170992561ded8da0b35391bdf0ca7a799,83c9f315b0da1b662a4f35fdba67ce90a7bba0466848c7231aacf6384c739d46,read,,Assets/Tracks/PixelRebelz.Normal1zer.0/IllustrationLowRes.jpg,bddfae9e63d4a0cba415456a29ad3167.bundle,assets/aa/Android/bddfae9e63d4a0cba415456a29ad3167.bundle,-409319671342569172,IllustrationLowRes,512,270,Texture2D-decoded-RGB,09733a3e58fc041d77d32fc553bb684b8f7f8c2e33754ab8f57265c8965f4dea,9d814b074a6082c92754089ac6fc1583b681ad7d44e9557e9133145e89d1ff69,read,,Assets/Tracks/PixelRebelz.Normal1zer.0/music.wav,Assets/Tracks/PixelRebelz.Normal1zer.0/Chart_EZ.json,structurally-nonempty,,Assets/Tracks/PixelRebelz.Normal1zer.0/Chart_HD.json,structurally-nonempty,,Assets/Tracks/PixelRebelz.Normal1zer.0/Chart_IN.json,structurally-nonempty,,,absent,,,absent,,
PoisonANDORAffection.LeaF.0,Assets/Tracks/PoisonANDORAffection.LeaF.0/,Assets/Tracks/PoisonANDORAffection.LeaF.0/Illustration.jpg,phigros:trackpath=Assets/Tracks/PoisonANDORAffection.LeaF.0/,medium,PoisonANDORAffection,LeaF,0,regular-track,current-primary-illustration,Assets/Tracks/PoisonANDORAffection.LeaF.0/Illustration.jpg,c013aa15407672e50a88a3f3e3b12e0c.bundle,assets/aa/Android/c013aa15407672e50a88a3f3e3b12e0c.bundle,-6611374621296711854,Illustration,2048,1080,Texture2D-decoded-RGB,5a6b864ca73d7bc071366248a37d31278997f11d303ddcd829c054e3e0d35f57,bfa94ff1f8cd7ec752d67b877e25ae3c5b10a82ce6e15ab1207ff65c223d57af,read,,Assets/Tracks/PoisonANDORAffection.LeaF.0/IllustrationBlur.jpg,595c04d4786d9e6c9c3ef7c53f107b80.bundle,assets/aa/Android/595c04d4786d9e6c9c3ef7c53f107b80.bundle,4060460599045375721,IllustrationBlur,256,135,Texture2D-decoded-RGB,c46b37377be7bb42db73148f19f5a20c022b77ce3035660532a7e270c314b24f,0bf5740f96279e37ae2df09e3c5114f3fee7d9ce6db22096b95b93a6e977c580,read,,Assets/Tracks/PoisonANDORAffection.LeaF.0/IllustrationLowRes.jpg,3e40dfc5298c9fbf9e435ca0398b228c.bundle,assets/aa/Android/3e40dfc5298c9fbf9e435ca0398b228c.bundle,-4896069692990553156,IllustrationLowRes,512,270,Texture2D-decoded-RGB,e11634f7f5c46454b83bc37041eac0103331881a506eb48ff796c7e398ecc156,ae1021efc20d9db4ac47fb1969ccd326104923aff99d77750222be2bfcef29f9,read,,Assets/Tracks/PoisonANDORAffection.LeaF.0/music.wav,Assets/Tracks/PoisonANDORAffection.LeaF.0/Chart_EZ.json,structurally-nonempty,,Assets/Tracks/PoisonANDORAffection.LeaF.0/Chart_HD.json,structurally-nonempty,,Assets/Tracks/PoisonANDORAffection.LeaF.0/Chart_IN.json,structurally-nonempty,,,absent,,,absent,,
Pontdessouvenirs.VeetaCrushvsitsufeatitsu.0,Assets/Tracks/Pontdessouvenirs.VeetaCrushvsitsufeatitsu.0/,Assets/Tracks/Pontdessouvenirs.VeetaCrushvsitsufeatitsu.0/Illustration.jpg,phigros:trackpath=Assets/Tracks/Pontdessouvenirs.VeetaCrushvsitsufeatitsu.0/,medium,Pontdessouvenirs,VeetaCrushvsitsufeatitsu,0,regular-track,current-primary-illustration,Assets/Tracks/Pontdessouvenirs.VeetaCrushvsitsufeatitsu.0/Illustration.jpg,900382c065c4ef7e4eaca110503c5690.bundle,assets/aa/Android/900382c065c4ef7e4eaca110503c5690.bundle,8327595817404498977,Illustration,2048,1080,Texture2D-decoded-RGB,8e63a0994d5df3d8dd4e0e3edcfc38612bc473043b9265e68f7537e1d09e154d,f1a1314953b4f360ce63c4f838f18255a4a1f343c9b942308a88c561fbe4acb3,read,,Assets/Tracks/Pontdessouvenirs.VeetaCrushvsitsufeatitsu.0/IllustrationBlur.jpg,74f3d8f7a42986589ad5b6c4c29960f6.bundle,assets/aa/Android/74f3d8f7a42986589ad5b6c4c29960f6.bundle,-3644253071040720068,IllustrationBlur,256,135,Texture2D-decoded-RGB,bf8aed01b43c83cad92b78c98dd70ef466a4b8e11fb836e8392ca45076af2769,40fdd84271d5639f10e072bd3078a4bae2cf725d5696d9480c1048d21cd6457b,read,,Assets/Tracks/Pontdessouvenirs.VeetaCrushvsitsufeatitsu.0/IllustrationLowRes.jpg,cc41ce606c60ceca9868139eb480cfc5.bundle,assets/aa/Android/cc41ce606c60ceca9868139eb480cfc5.bundle,643299728910865686,IllustrationLowRes,512,270,Texture2D-decoded-RGB,c4d27fe2c0c86033beda6c990a75394e1bbad3a392a24f2217aa80eb516a8c87,0d94a8be788838f0bed95d27558f863bdeea4c989752036f17f51eb7c7cc34f0,read,,Assets/Tracks/Pontdessouvenirs.VeetaCrushvsitsufeatitsu.0/music.wav,Assets/Tracks/Pontdessouvenirs.VeetaCrushvsitsufeatitsu.0/Chart_EZ.json,structurally-nonempty,,Assets/Tracks/Pontdessouvenirs.VeetaCrushvsitsufeatitsu.0/Chart_HD.json,structurally-nonempty,,Assets/Tracks/Pontdessouvenirs.VeetaCrushvsitsufeatitsu.0/Chart_IN.json,structurally-nonempty,,,absent,,,absent,,
Poseidon.1112vsStar.0,Assets/Tracks/Poseidon.1112vsStar.0/,Assets/Tracks/Poseidon.1112vsStar.0/Illustration.jpg,phigros:trackpath=Assets/Tracks/Poseidon.1112vsStar.0/,medium,Poseidon,1112vsStar,0,regular-track,current-primary-illustration,Assets/Tracks/Poseidon.1112vsStar.0/Illustration.jpg,bc6e7a5e543af3ee7c0a200e14880276.bundle,assets/aa/Android/bc6e7a5e543af3ee7c0a200e14880276.bundle,2198483350350685363,Illustration,2048,1080,Texture2D-decoded-RGB,785cf9f29dd3d39bcc323f476fda6848b7461878ad41cbf804fb79245c8a6df8,6501856b5d4faffc30bd4c899d6af992c8504c4088de1f976171bc55bec905cc,read,,Assets/Tracks/Poseidon.1112vsStar.0/IllustrationBlur.jpg,b0e31470e0c16b6b90ed375e3645e8db.bundle,assets/aa/Android/b0e31470e0c16b6b90ed375e3645e8db.bundle,6912148324940691448,IllustrationBlur,256,135,Texture2D-decoded-RGB,2f42218ca7f1bb6aa7ece0e9f067624a8f6c7e25ece9c60476e4fe5ad0324205,92ffcbcf00f4dce6ac0d7642c2970bfb2ff43192b675330a6e3c8636c942b7e2,read,,Assets/Tracks/Poseidon.1112vsStar.0/IllustrationLowRes.jpg,41bf97fd20f4ad738ead83ab82d9ce7e.bundle,assets/aa/Android/41bf97fd20f4ad738ead83ab82d9ce7e.bundle,469481827653445801,IllustrationLowRes,512,270,Texture2D-decoded-RGB,ae4c1b239b7a40da4758b7312959496114008298f3bec96df79df2ca9a7123f0,f3093f144fc15e6efaa8229055ec808b7dd46c01a1b0454c6bc188051aaa45b3,read,,Assets/Tracks/Poseidon.1112vsStar.0/music.wav,Assets/Tracks/Poseidon.1112vsStar.0/Chart_EZ.json,structurally-nonempty,,Assets/Tracks/Poseidon.1112vsStar.0/Chart_HD.json,structurally-nonempty,,Assets/Tracks/Poseidon.1112vsStar.0/Chart_IN.json,structurally-nonempty,,Assets/Tracks/Poseidon.1112vsStar.0/Chart_AT.json,structurally-nonempty,,,absent,,
Protoflicker.Silentroom.0,Assets/Tracks/Protoflicker.Silentroom.0/,Assets/Tracks/Protoflicker.Silentroom.0/Illustration.jpg,phigros:trackpath=Assets/Tracks/Protoflicker.Silentroom.0/,medium,Protoflicker,Silentroom,0,regular-track,current-primary-illustration,Assets/Tracks/Protoflicker.Silentroom.0/Illustration.jpg,6ebd73319d8d36f24edf7929638fc7ad.bundle,assets/aa/Android/6ebd73319d8d36f24edf7929638fc7ad.bundle,-5458743174884021062,Illustration,2048,1080,Texture2D-decoded-RGB,e8ffda4704f0db623004e7d2aa55da206ff598e92892f1fe1c6c48cd032baab6,014606291b2647ed925749a1ec8e31fb9a4bf602fd0da30dbbd10d1a43158ace,read,,Assets/Tracks/Protoflicker.Silentroom.0/IllustrationBlur.jpg,98c5600226c01ad89da339fb8029cb00.bundle,assets/aa/Android/98c5600226c01ad89da339fb8029cb00.bundle,7994202835145400114,IllustrationBlur,256,135,Texture2D-decoded-RGB,37431a2dd14c2fe0af61711e254e2392fd38c435ba8f60eed05daadef3d46593,aba277600db674f0764fe6dc5a0d06e9156836a4fcc615049149a162537c7677,read,,Assets/Tracks/Protoflicker.Silentroom.0/IllustrationLowRes.jpg,8caff969315875051c022505492b9562.bundle,assets/aa/Android/8caff969315875051c022505492b9562.bundle,-4736507308456889114,IllustrationLowRes,512,270,Texture2D-decoded-RGB,61b5c0b9ba0f2db6244c740bd07f8dad04cdf3a7a5b51ca7d0b556bf1914ac27,ef91fb140b8d660e00a98ca6e9717dbd2e691533574da3942c5df64ecff0b260,read,,Assets/Tracks/Protoflicker.Silentroom.0/music.wav,Assets/Tracks/Protoflicker.Silentroom.0/Chart_EZ.json,structurally-nonempty,,Assets/Tracks/Protoflicker.Silentroom.0/Chart_HD.json,structurally-nonempty,,Assets/Tracks/Protoflicker.Silentroom.0/Chart_IN.json,structurally-nonempty,,,absent,,,absent,,
